"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"562","2015-01-17 16:14:32","2015-01-17 16:23:55","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1312","Subscriber","1965","1"
"280","2015-01-17 16:14:42","2015-01-17 16:19:22","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","967","Subscriber","1956","2"
"355","2015-01-17 16:17:27","2015-01-17 16:23:22","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","957","Customer","1982","1"
"414","2015-01-17 16:18:35","2015-01-17 16:25:29","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","797","Customer","1991","1"
"518","2015-01-17 16:21:46","2015-01-17 16:30:24","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","857","Subscriber","1956","1"
"412","2015-01-17 13:08:14","2015-01-17 13:15:06","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1268","Customer","1962","2"
"1618","2015-01-17 14:51:47","2015-01-17 15:18:45","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","735","Customer","1969","1"
"609","2015-01-17 16:30:56","2015-01-17 16:41:05","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","663","Customer","1970","1"
"500","2015-01-17 16:34:28","2015-01-17 16:42:49","107","Ames St at Main St","42.3625","-71.08822","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1093","Customer","1978","1"
"573","2015-01-17 16:38:48","2015-01-17 16:48:21","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","717","Subscriber","1988","1"
"975","2015-01-17 16:53:42","2015-01-17 17:09:58","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","115","Porter Square Station","42.387995","-71.119084","661","Subscriber","1988","1"
"131","2015-01-17 16:54:35","2015-01-17 16:56:46","107","Ames St at Main St","42.3625","-71.08822","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","990","Customer","1984","1"
"313","2015-01-17 16:55:37","2015-01-17 17:00:51","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1109","Subscriber","1983","1"
"337","2015-01-17 17:04:10","2015-01-17 17:09:48","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","990","Subscriber","1992","1"
"140","2015-01-17 17:07:20","2015-01-17 17:09:41","107","Ames St at Main St","42.3625","-71.08822","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","753","Customer","1980","1"
"1133","2015-01-17 17:12:06","2015-01-17 17:30:59","115","Porter Square Station","42.387995","-71.119084","115","Porter Square Station","42.387995","-71.119084","1095","Subscriber","1988","1"
"591","2015-01-17 17:12:20","2015-01-17 17:22:11","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","880","Subscriber","1987","1"
"434","2015-01-17 17:17:49","2015-01-17 17:25:03","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","107","Ames St at Main St","42.3625","-71.08822","1093","Customer","1978","1"
"783","2015-01-17 17:17:52","2015-01-17 17:30:55","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1304","Subscriber","1988","2"
"799","2015-01-17 17:18:36","2015-01-17 17:31:55","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","862","Subscriber","1990","2"
"664","2015-01-17 17:21:10","2015-01-17 17:32:14","115","Porter Square Station","42.387995","-71.119084","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1103","Subscriber","1986","1"
"371","2015-01-17 17:26:22","2015-01-17 17:32:34","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1109","Subscriber","1983","1"
"532","2015-01-17 17:34:49","2015-01-17 17:43:41","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1267","Customer","1983","1"
"2410","2015-01-17 17:37:14","2015-01-17 18:17:24","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1111","Subscriber",\N,"0"
"2427","2015-01-17 17:36:50","2015-01-17 18:17:17","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1092","Subscriber",\N,"0"
"393","2015-01-17 17:39:48","2015-01-17 17:46:21","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","786","Customer","1962","2"
"477","2015-01-17 17:49:19","2015-01-17 17:57:16","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","143","EF - North Point Park","42.369885","-71.069957","958","Subscriber","1956","1"
"345","2015-01-17 18:13:02","2015-01-17 18:18:48","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","990","Subscriber","1992","1"
"1021","2015-01-17 18:23:46","2015-01-17 18:40:47","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1304","Customer","1986","1"
"320","2015-01-17 18:31:48","2015-01-17 18:37:09","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1289","Subscriber","1990","1"
"288","2015-01-17 18:32:48","2015-01-17 18:37:37","107","Ames St at Main St","42.3625","-71.08822","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1308","Subscriber","1985","1"
"241","2015-01-17 19:29:39","2015-01-17 19:33:41","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1171","Subscriber","1981","1"
"412","2015-01-17 19:38:20","2015-01-17 19:45:12","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","649","Subscriber","1989","1"
"247","2015-01-17 19:43:12","2015-01-17 19:47:19","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","679","Subscriber","1981","1"
"731","2015-01-17 19:47:11","2015-01-17 19:59:23","143","EF - North Point Park","42.369885","-71.069957","107","Ames St at Main St","42.3625","-71.08822","895","Subscriber","1986","2"
"756","2015-01-17 19:47:46","2015-01-17 20:00:22","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1298","Customer","1978","2"
"275","2015-01-17 20:03:19","2015-01-17 20:07:55","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1171","Subscriber","1981","1"
"1143","2015-01-17 20:10:10","2015-01-17 20:29:13","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","115","Porter Square Station","42.387995","-71.119084","753","Subscriber","1987","1"
"510","2015-01-17 20:15:20","2015-01-17 20:23:51","117","Binney St / Sixth St","42.366095","-71.086388","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","651","Customer","1946","1"
"1048","2015-01-17 20:20:40","2015-01-17 20:38:08","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1280","Subscriber","1985","2"
"1405","2015-01-17 20:43:30","2015-01-17 21:06:55","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1004","Customer","1961","1"
"1329","2015-01-17 20:44:42","2015-01-17 21:06:51","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","983","Customer","1963","2"
"477","2015-01-17 20:48:45","2015-01-17 20:56:43","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1286","Subscriber","1982","1"
"324","2015-01-17 20:52:51","2015-01-17 20:58:16","115","Porter Square Station","42.387995","-71.119084","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1095","Subscriber","1988","1"
"300","2015-01-17 20:56:10","2015-01-17 21:01:11","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1005","Customer","1989","1"
"249","2015-01-17 21:20:54","2015-01-17 21:25:03","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1006","Subscriber","1985","1"
"1363","2015-01-17 21:51:59","2015-01-17 22:14:42","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","813","Subscriber","1987","1"
"895","2015-01-17 22:02:10","2015-01-17 22:17:06","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1077","Customer","1987","1"
"306","2015-01-17 22:12:20","2015-01-17 22:17:26","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","957","Subscriber","1984","2"
"497","2015-01-17 22:14:19","2015-01-17 22:22:36","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","842","Subscriber","1985","2"
"352","2015-01-17 22:26:57","2015-01-17 22:32:50","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","865","Subscriber","1990","1"
"738","2015-01-17 22:38:09","2015-01-17 22:50:27","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1313","Subscriber","1975","2"
"766","2015-01-17 22:40:00","2015-01-17 22:52:47","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","990","Customer","1983","1"
"1365","2015-01-17 22:45:22","2015-01-17 23:08:07","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1005","Subscriber","1964","1"
"97","2015-01-17 22:54:31","2015-01-17 22:56:09","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","141","Kendall Street","42.363560158429884","-71.08216792345047","774","Customer","1984","1"
"187","2015-01-17 22:55:40","2015-01-17 22:58:47","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","865","Subscriber","1990","1"
"227","2015-01-17 23:06:18","2015-01-17 23:10:06","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","646","Subscriber","1984","1"
"450","2015-01-18 00:08:53","2015-01-18 00:16:24","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1092","Customer","1967","2"
"366","2015-01-18 00:21:11","2015-01-18 00:27:18","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1086","Subscriber","1981","1"
"150","2015-01-18 00:54:30","2015-01-18 00:57:01","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1093","Subscriber","1979","1"
"422","2015-01-18 01:09:20","2015-01-18 01:16:22","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1271","Subscriber","1988","2"
"439","2015-01-18 01:09:25","2015-01-18 01:16:45","143","EF - North Point Park","42.369885","-71.069957","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","666","Subscriber","1976","2"
"1005","2015-01-18 01:14:24","2015-01-18 01:31:09","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1105","Subscriber","1984","2"
"306","2015-01-18 01:21:10","2015-01-18 01:26:17","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1297","Subscriber","1975","1"
"254","2015-01-18 01:56:17","2015-01-18 02:00:31","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1086","Subscriber","1985","1"
"319","2015-01-18 02:01:04","2015-01-18 02:06:24","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","957","Customer","1991","1"
"285","2015-01-18 04:33:01","2015-01-18 04:37:46","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1111","Customer","1983","1"
"236","2015-01-18 08:10:32","2015-01-18 08:14:29","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","822","Subscriber","1994","1"
"200","2015-01-18 08:17:32","2015-01-18 08:20:52","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","822","Subscriber","1994","1"
"374","2015-01-18 08:43:43","2015-01-18 08:49:57","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","662","Subscriber","1988","2"
